id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn01199_c0	<=>	c0	TBhypo3838.genome.CDS.542	ATP:D-xylulose 5-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00259[c0] <=> (1) cpd00198[c0] + (1) cpd00008[c0]
rxn10215_c0	=>	c0	(TBhypo3838.genome.CDS.488) or (TBhypo3838.genome.CDS.793)	anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd15672[c0] + (1) cpd11434[c0] => (1) cpd15678[c0] + (1) cpd00010[c0]
rxn06078_c0	=>	c0	TBhypo3838.genome.CDS.895	O-Acetyl-L-homoserine acetate-lyase (adding methanethiol)_c0	Unknown	Unknown	None	(1) cpd00790[c0] + (1) cpd00268[c0] + (1) cpd11421[c0] => (1) cpd11420[c0] + (1) cpd00135[c0] + (1) cpd00081[c0] + (1) cpd00029[c0]
rxn12636_c0	<=>	c0	TBhypo3838.genome.CDS.741	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd11590[c0] <=> (1) cpd00060[c0] + (1) cpd00035[c0]
rxn12644_c0	<=>	c0	TBhypo3838.genome.CDS.741	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11582[c0] <=> (1) cpd00161[c0] + (1) cpd00035[c0]
rxn05536_c0	=>	c0	TBhypo3838.genome.CDS.784	Dipeptide transport via ABC system (met-ala)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11590[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11590[c0]
rxn01387_c0	<=>	c0	TBhypo3838.genome.CDS.558	Isocitrate:NADP+ oxidoreductase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00260[c0] <=> (1) cpd00067[c0] + (1) cpd03187[c0] + (1) cpd00005[c0]
rxn05168_c0	=>	c0	TBhypo3838.genome.CDS.745	L-Valine-ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00156[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd00156[c0]
rxn01737_c0	=>	c0	TBhypo3838.genome.CDS.678	Raffinose fructohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00382[c0] => (1) cpd03198[c0] + (1) cpd00082[c0]
rxn05544_c0	=>	c0	TBhypo3838.genome.CDS.784	Dipeptide transport via ABC system (ala-leu)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11583[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11583[c0]
rxn05549_c0	=>	c0	() and () and (TBhypo3838.genome.CDS.495) and ()	Deoxyribose transport via ABC system_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd01242[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd01242[c0] + (1) cpd00008[c0]
rxn08527_c0	<=>	c0	((TBhypo3838.genome.CDS.684) and (TBhypo3838.genome.CDS.685)) or (TBhypo3838.genome.CDS.685)	fumarate reductase_c0	Unknown	Unknown	None	(1) cpd00106[c0] + (1) cpd15499[c0] <=> (1) cpd00036[c0] + (1) cpd15500[c0]
rxn12848_c0	=>	c0	TBhypo3838.genome.CDS.784	Gly-Cys ABC transporters_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd15603[e0] + (1) cpd00001[c0] => (1) cpd15603[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn03419_c0	<=>	c0	(TBhypo3838.genome.CDS.655) or (TBhypo3838.genome.CDS.823)	Formamidopyrimidine nucleoside triphosphate 7,8-8,9-dihydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd03518[c0] <=> (1) cpd00067[c0] + (1) cpd03519[c0] + (1) cpd00047[c0]
rxn05408_c0	<=>	c0	TBhypo3838.genome.CDS.802	2-methylpropionyl-CoA:[acyl-carrier-protein] transferase_c0	Unknown	Unknown	None	(1) cpd11493[c0] + (1) cpd00481[c0] <=> (1) cpd00010[c0] + (1) cpd11545[c0]
rxn02160_c0	=>	c0	(TBhypo3838.genome.CDS.604) or (TBhypo3838.genome.CDS.133)	L-Histidinol-phosphate phosphohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00807[c0] => (1) cpd00641[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
rxn00497_c0	=>	c0	TBhypo3838.genome.CDS.798	L-Phenylalanine carboxy-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00066[c0] => (1) cpd03161[c0] + (1) cpd00011[c0]
rxn00248_c0	<=>	c0	TBhypo3838.genome.CDS.559	(S)-malate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00130[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00032[c0] + (1) cpd00004[c0]
rxn05734_c0	<=>	c0	TBhypo3838.genome.CDS.909	aldehyde dehydrogenase (glyoxylate, NAD)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00040[c0] + (1) cpd00003[c0] <=> (2) cpd00067[c0] + (1) cpd00180[c0] + (1) cpd00004[c0]
rxn05229_c0	=>	c0	(TBhypo3838.genome.CDS.547) and (TBhypo3838.genome.CDS.548)	NCAIR synthetase and NCAIR mutase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd02140[c0] + (1) cpd00242[c0] => (1) cpd02893[c0] + (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn12637_c0	<=>	c0	TBhypo3838.genome.CDS.741	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd11589[c0] + (1) cpd00001[c0] <=> (1) cpd00041[c0] + (1) cpd00033[c0]
