id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn00541_c0	<=>	c0	MEint885.genome.CDS.1034	L-Threonine acetaldehyde-lyase_c0	Unknown	Unknown	None	(1) cpd00161[c0] <=> (1) cpd00071[c0] + (1) cpd00033[c0]
rxn10215_c0	=>	c0	(MEint885.genome.CDS.1355) or (MEint885.genome.CDS.865) or (MEint885.genome.CDS.1552) or (MEint885.genome.CDS.948)	anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd15672[c0] + (1) cpd11434[c0] => (1) cpd15678[c0] + (1) cpd00010[c0]
rxn00802_c0	<=>	c0	MEint885.genome.CDS.1483	N-(L-Argininosuccinate) arginie-lyase_c0	Unknown	Unknown	None	(1) cpd02152[c0] <=> (1) cpd00106[c0] + (1) cpd00051[c0]
rxn03638_c0	=>	c0	((MEint885.genome.CDS.1651) or (MEint885.genome.CDS.1043) or (MEint885.genome.CDS.1639)) and ((MEint885.genome.CDS.1651) or (MEint885.genome.CDS.1043) or (MEint885.genome.CDS.1639))	Acetyl-CoA:D-glucosamine-1-phosphate N-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd03671[c0] + (1) cpd00022[c0] => (1) cpd00067[c0] + (1) cpd02611[c0] + (1) cpd00010[c0]
rxn12636_c0	<=>	c0	(MEint885.genome.CDS.1544) or (MEint885.genome.CDS.1296)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd11590[c0] <=> (1) cpd00060[c0] + (1) cpd00035[c0]
rxn12644_c0	<=>	c0	(MEint885.genome.CDS.1544) or (MEint885.genome.CDS.1296)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11582[c0] <=> (1) cpd00161[c0] + (1) cpd00035[c0]
rxn05536_c0	=>	c0	(MEint885.genome.CDS.1308) or ((MEint885.genome.CDS.1314) or (MEint885.genome.CDS.1310))	Dipeptide transport via ABC system (met-ala)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11590[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11590[c0]
rxn01387_c0	<=>	c0	MEint885.genome.CDS.1509	Isocitrate:NADP+ oxidoreductase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00260[c0] <=> (1) cpd00067[c0] + (1) cpd03187[c0] + (1) cpd00005[c0]
rxn05168_c0	=>	c0	(MEint885.genome.CDS.1394) or (MEint885.genome.CDS.1395)	L-Valine-ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00156[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd00156[c0]
rxn05544_c0	=>	c0	(MEint885.genome.CDS.1308) or ((MEint885.genome.CDS.1314) or (MEint885.genome.CDS.1310))	Dipeptide transport via ABC system (ala-leu)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11583[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11583[c0]
rxn08527_c0	<=>	c0	((MEint885.genome.CDS.1695) and (MEint885.genome.CDS.1694)) or (MEint885.genome.CDS.1694)	fumarate reductase_c0	Unknown	Unknown	None	(1) cpd00106[c0] + (1) cpd15499[c0] <=> (1) cpd00036[c0] + (1) cpd15500[c0]
rxn12848_c0	=>	c0	(MEint885.genome.CDS.1308) or ((MEint885.genome.CDS.1314) or (MEint885.genome.CDS.1310))	Gly-Cys ABC transporters_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd15603[e0] + (1) cpd00001[c0] => (1) cpd15603[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn02160_c0	=>	c0	MEint885.genome.CDS.1059	L-Histidinol-phosphate phosphohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00807[c0] => (1) cpd00641[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
rxn10125_c0	<=>	c0	(MEint885.genome.CDS.1088) and ((MEint885.genome.CDS.1087) or (MEint885.genome.CDS.1086))	NAD(P) transhydrogenase_c0	Unknown	Unknown	None	(2) cpd00067[e0] + (1) cpd00006[c0] + (1) cpd00004[c0] <=> (2) cpd00067[c0] + (1) cpd00003[c0] + (1) cpd00005[c0]
rxn10304_c0	<=>	c0	MEint885.genome.CDS.1225	isopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, glucose substituted_c0	Unknown	Unknown	None	(1) cpd15752[c0] + (24) cpd00026[c0] <=> (1) cpd15761[c0] + (24) cpd00014[c0]
rxn00883_c0	=>	c0	(MEint885.genome.CDS.1050) or (MEint885.genome.CDS.1623)	1D-myo-Inositol 3-phosphate phosphahydrolase_c0	Unknown	Unknown	None	(1) cpd02484[c0] + (1) cpd00001[c0] => (1) cpd00121[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
rxn00248_c0	<=>	c0	MEint885.genome.CDS.1508	(S)-malate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00130[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00032[c0] + (1) cpd00004[c0]
rxn05734_c0	<=>	c0	(MEint885.genome.CDS.848) or (MEint885.genome.CDS.1699)	aldehyde dehydrogenase (glyoxylate, NAD)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00040[c0] + (1) cpd00003[c0] <=> (2) cpd00067[c0] + (1) cpd00180[c0] + (1) cpd00004[c0]
rxn01302_c0	<=>	c0	(MEint885.genome.CDS.1277) or (MEint885.genome.CDS.972)	L-Homoserine:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00227[c0] <=> (1) cpd00067[c0] + (1) cpd00346[c0] + (1) cpd00005[c0]
rxn05422_c0	<=>	c0	(MEint885.genome.CDS.1305) or (MEint885.genome.CDS.1466)	10-methyl-3-oxo-undecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11558[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11559[c0]
rxn00048_c0	=>	c0	(MEint885.genome.CDS.1319) or (MEint885.genome.CDS.1501)	6,7-Dimethyl-8-(1-D-ribityl)lumazine:6,7-dimethyl-8-(1-D-ribityl)_c0	Unknown	Unknown	None	(2) cpd02656[c0] => (1) cpd02882[c0] + (1) cpd00220[c0]
rxn12637_c0	<=>	c0	(MEint885.genome.CDS.1544) or (MEint885.genome.CDS.1296)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd11589[c0] + (1) cpd00001[c0] <=> (1) cpd00041[c0] + (1) cpd00033[c0]
rxn03909_c0	=>	c0	(MEint885.genome.CDS.1200) or (MEint885.genome.CDS.1213)	1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating)_c0	Unknown	Unknown	None	(1) cpd00102[c0] + (1) cpd00067[c0] + (1) cpd00020[c0] => (1) cpd08289[c0] + (1) cpd00011[c0]
rxn02853_c0	=>	c0	(MEint885.genome.CDS.848) or (MEint885.genome.CDS.1699)	Imidazole acetaldehyde:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd03052[c0] + (1) cpd00001[c0] + (1) cpd00003[c0] => (2) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd01831[c0]
rxn05372_c0	<=>	c0	(MEint885.genome.CDS.1305) or (MEint885.genome.CDS.1466)	10-methyl-3-oxo-dodecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11508[c0] + (1) cpd00005[c0] <=> (1) cpd11509[c0] + (1) cpd00006[c0]
rxn00459_c0	<=>	c0	MEint885.genome.CDS.1170	2-Phospho-D-glycerate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00482[c0] <=> (1) cpd00001[c0] + (1) cpd00061[c0]
