id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn12008_c0	<=	c0	(acIB-AMD-6.genome.CDS.896) or (acIB-AMD-6.genome.CDS.831)	rxn12008_c0	Unknown	Unknown	None	(1) cpd02557[c0] + (1) cpd00012[c0] <= (1) cpd00113[c0] + (1) cpd02590[c0]
rxn00541_c0	<=>	c0	acIB-AMD-6.genome.CDS.642	L-Threonine acetaldehyde-lyase_c0	Unknown	Unknown	None	(1) cpd00161[c0] <=> (1) cpd00071[c0] + (1) cpd00033[c0]
rxn10215_c0	=>	c0	acIB-AMD-6.genome.CDS.725	anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd15672[c0] + (1) cpd11434[c0] => (1) cpd15678[c0] + (1) cpd00010[c0]
rxn00802_c0	<=>	c0	acIB-AMD-6.genome.CDS.593	N-(L-Argininosuccinate) arginie-lyase_c0	Unknown	Unknown	None	(1) cpd02152[c0] <=> (1) cpd00106[c0] + (1) cpd00051[c0]
rxn12636_c0	<=>	c0	acIB-AMD-6.genome.CDS.566	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd11590[c0] <=> (1) cpd00060[c0] + (1) cpd00035[c0]
rxn12644_c0	<=>	c0	acIB-AMD-6.genome.CDS.566	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11582[c0] <=> (1) cpd00161[c0] + (1) cpd00035[c0]
rxn01387_c0	<=>	c0	acIB-AMD-6.genome.CDS.975	Isocitrate:NADP+ oxidoreductase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00260[c0] <=> (1) cpd00067[c0] + (1) cpd03187[c0] + (1) cpd00005[c0]
rxn05549_c0	=>	c0	() and (acIB-AMD-6.genome.CDS.964) and (acIB-AMD-6.genome.CDS.963) and ()	Deoxyribose transport via ABC system_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd01242[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd01242[c0] + (1) cpd00008[c0]
rxn02212_c0	=>	c0	(acIB-AMD-6.genome.CDS.1078) or (acIB-AMD-6.genome.CDS.711)	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate phosphate-lyase_c0	Unknown	Unknown	None	(1) cpd02857[c0] => (1) cpd00067[c0] + (1) cpd00699[c0] + (1) cpd00009[c0]
rxn10125_c0	<=>	c0	(acIB-AMD-6.genome.CDS.1032) and ((acIB-AMD-6.genome.CDS.1034) or (acIB-AMD-6.genome.CDS.1033))	NAD(P) transhydrogenase_c0	Unknown	Unknown	None	(2) cpd00067[e0] + (1) cpd00006[c0] + (1) cpd00004[c0] <=> (2) cpd00067[c0] + (1) cpd00003[c0] + (1) cpd00005[c0]
rxn00497_c0	=>	c0	acIB-AMD-6.genome.CDS.914	L-Phenylalanine carboxy-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00066[c0] => (1) cpd03161[c0] + (1) cpd00011[c0]
rxn00883_c0	=>	c0	acIB-AMD-6.genome.CDS.1038	1D-myo-Inositol 3-phosphate phosphahydrolase_c0	Unknown	Unknown	None	(1) cpd02484[c0] + (1) cpd00001[c0] => (1) cpd00121[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
rxn00248_c0	<=>	c0	acIB-AMD-6.genome.CDS.976	(S)-malate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00130[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00032[c0] + (1) cpd00004[c0]
rxn05734_c0	<=>	c0	(acIB-AMD-6.genome.CDS.582) or (acIB-AMD-6.genome.CDS.583)	aldehyde dehydrogenase (glyoxylate, NAD)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00040[c0] + (1) cpd00003[c0] <=> (2) cpd00067[c0] + (1) cpd00180[c0] + (1) cpd00004[c0]
rxn01302_c0	<=>	c0	acIB-AMD-6.genome.CDS.779	L-Homoserine:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00227[c0] <=> (1) cpd00067[c0] + (1) cpd00346[c0] + (1) cpd00005[c0]
rxn12637_c0	<=>	c0	acIB-AMD-6.genome.CDS.566	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd11589[c0] + (1) cpd00001[c0] <=> (1) cpd00041[c0] + (1) cpd00033[c0]
rxn03909_c0	=>	c0	acIB-AMD-6.genome.CDS.940	1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating)_c0	Unknown	Unknown	None	(1) cpd00102[c0] + (1) cpd00067[c0] + (1) cpd00020[c0] => (1) cpd08289[c0] + (1) cpd00011[c0]
rxn02853_c0	=>	c0	(acIB-AMD-6.genome.CDS.582) or (acIB-AMD-6.genome.CDS.583)	Imidazole acetaldehyde:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd03052[c0] + (1) cpd00001[c0] + (1) cpd00003[c0] => (2) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd01831[c0]
rxn05031_c0	=>	c0	(acIB-AMD-6.genome.CDS.634) or (acIB-AMD-6.genome.CDS.1001)	prephytoene diphosphate:geranylgeranyl-diphosphate_c0	Unknown	Unknown	None	(1) cpd02168[c0] => (1) cpd03205[c0] + (1) cpd00012[c0]
rxn10259_c0	<=>	c0	(acIB-AMD-6.genome.CDS.994) or (acIB-AMD-6.genome.CDS.630)	isoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0	Unknown	Unknown	None	(1) cpd15683[c0] + (1) cpd00080[c0] <=> (1) cpd15716[c0] + (1) cpd00046[c0]
rxn01101_c0	<=>	c0	acIB-AMD-6.genome.CDS.1052	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00169[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd02069[c0]
rxn05145_c0	<=>	c0	(acIB-AMD-6.genome.CDS.1063) and (acIB-AMD-6.genome.CDS.1065) and (acIB-AMD-6.genome.CDS.1064) and (acIB-AMD-6.genome.CDS.1062)	Orthophosphate-ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00009[e0] <=> (1) cpd00067[c0] + (2) cpd00009[c0] + (1) cpd00008[c0]
rxn01446_c0	<=>	c0	acIB-AMD-6.genome.CDS.578	Deoxyguanosine:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00277[c0] <=> (1) cpd00207[c0] + (1) cpd00509[c0]
rxn00558_c0	<=>	c0	acIB-AMD-6.genome.CDS.617	D-Glucose-6-phosphate ketol-isomerase_c0	Unknown	Unknown	None	(1) cpd00079[c0] <=> (1) cpd00072[c0]
rxn10122_c0	<=>	c0	((acIB-AMD-6.genome.CDS.892) or (acIB-AMD-6.genome.CDS.835)) and ((acIB-AMD-6.genome.CDS.893) or (acIB-AMD-6.genome.CDS.834)) and ((acIB-AMD-6.genome.CDS.891) or (acIB-AMD-6.genome.CDS.836)) and ((acIB-AMD-6.genome.CDS.282) or (acIB-AMD-6.genome.CDS.895) or (acIB-AMD-6.genome.CDS.281)) and (acIB-AMD-6.genome.CDS.291) and ((acIB-AMD-6.genome.CDS.889) or (acIB-AMD-6.genome.CDS.838)) and () and ((acIB-AMD-6.genome.CDS.890) or (acIB-AMD-6.genome.CDS.837)) and ((acIB-AMD-6.genome.CDS.894) or (acIB-AMD-6.genome.CDS.833)) and (acIB-AMD-6.genome.CDS.840) and ((acIB-AMD-6.genome.CDS.839) or (acIB-AMD-6.genome.CDS.888)) and () and () and ()	NADH dehydrogenase (ubiquinone-8 & 3.5 protons)_c0	Unknown	Unknown	None	(4.5) cpd00067[c0] + (1) cpd15560[c0] + (1) cpd00004[c0] <=> (3.5) cpd00067[e0] + (1) cpd15561[c0] + (1) cpd00003[c0]
rxn01200_c0	<=>	c0	acIB-AMD-6.genome.CDS.615	Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate_c0	Unknown	Unknown	None	(1) cpd00238[c0] + (1) cpd00102[c0] <=> (1) cpd00198[c0] + (1) cpd00101[c0]
rxn12844_c0	<=>	c0	acIB-AMD-6.genome.CDS.566	Gly-Cys aminopeptidase_c0	Unknown	Unknown	None	(1) cpd15603[c0] + (1) cpd00001[c0] <=> (1) cpd00084[c0] + (1) cpd00033[c0]
rxn01678_c0	<=>	c0	acIB-AMD-6.genome.CDS.1085	ATP:nucleoside-diphosphate phosphatransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00978[c0] <=> (1) cpd00358[c0] + (1) cpd00008[c0]
rxn01332_c0	=>	c0	() and () and (acIB-AMD-6.genome.CDS.644)	Phosphoenolpyruvate:D-erythrose-4-phosphate_c0	Unknown	Unknown	None	(1) cpd00236[c0] + (1) cpd00001[c0] + (1) cpd00061[c0] => (1) cpd02857[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
