id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn12008_c0	<=	c0	AAA027L06.genome.CDS.1958	rxn12008_c0	Unknown	Unknown	None	(1) cpd02557[c0] + (1) cpd00012[c0] <= (1) cpd00113[c0] + (1) cpd02590[c0]
rxn00541_c0	<=>	c0	AAA027L06.genome.CDS.1820	L-Threonine acetaldehyde-lyase_c0	Unknown	Unknown	None	(1) cpd00161[c0] <=> (1) cpd00071[c0] + (1) cpd00033[c0]
rxn10215_c0	=>	c0	(AAA027L06.genome.CDS.1850) or (AAA027L06.genome.CDS.2032) or (AAA027L06.genome.CDS.809)	anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd15672[c0] + (1) cpd11434[c0] => (1) cpd15678[c0] + (1) cpd00010[c0]
rxn00802_c0	<=>	c0	AAA027L06.genome.CDS.1496	N-(L-Argininosuccinate) arginie-lyase_c0	Unknown	Unknown	None	(1) cpd02152[c0] <=> (1) cpd00106[c0] + (1) cpd00051[c0]
rxn03638_c0	=>	c0	(AAA027L06.genome.CDS.2345) and (AAA027L06.genome.CDS.2345)	Acetyl-CoA:D-glucosamine-1-phosphate N-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd03671[c0] + (1) cpd00022[c0] => (1) cpd00067[c0] + (1) cpd02611[c0] + (1) cpd00010[c0]
rxn06078_c0	=>	c0	(AAA027L06.genome.CDS.1872) or (AAA027L06.genome.CDS.1873)	O-Acetyl-L-homoserine acetate-lyase (adding methanethiol)_c0	Unknown	Unknown	None	(1) cpd00790[c0] + (1) cpd00268[c0] + (1) cpd11421[c0] => (1) cpd11420[c0] + (1) cpd00135[c0] + (1) cpd00081[c0] + (1) cpd00029[c0]
rxn12636_c0	<=>	c0	(AAA027L06.genome.CDS.1734) or ((AAA027L06.genome.CDS.2357) or (AAA027L06.genome.CDS.1219)) or ((AAA027L06.genome.CDS.1430) or (AAA027L06.genome.CDS.1429))	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd11590[c0] <=> (1) cpd00060[c0] + (1) cpd00035[c0]
rxn12644_c0	<=>	c0	((AAA027L06.genome.CDS.1430) or (AAA027L06.genome.CDS.1429)) or (AAA027L06.genome.CDS.1734) or ((AAA027L06.genome.CDS.2357) or (AAA027L06.genome.CDS.1219))	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11582[c0] <=> (1) cpd00161[c0] + (1) cpd00035[c0]
rxn05536_c0	=>	c0	(AAA027L06.genome.CDS.2200) or (AAA027L06.genome.CDS.2198) or (AAA027L06.genome.CDS.2201)	Dipeptide transport via ABC system (met-ala)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11590[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11590[c0]
rxn01387_c0	<=>	c0	AAA027L06.genome.CDS.1797	Isocitrate:NADP+ oxidoreductase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00260[c0] <=> (1) cpd00067[c0] + (1) cpd03187[c0] + (1) cpd00005[c0]
rxn05168_c0	=>	c0	(AAA027L06.genome.CDS.2109) or (AAA027L06.genome.CDS.1465) or ((AAA027L06.genome.CDS.1463) or (AAA027L06.genome.CDS.1749)) or ((AAA027L06.genome.CDS.1750) or (AAA027L06.genome.CDS.1466)) or ((AAA027L06.genome.CDS.531) or (AAA027L06.genome.CDS.1464))	L-Valine-ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00156[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd00156[c0]
rxn00433_c0	=>	c0	() and (AAA027L06.genome.CDS.2386)	Sarcosine:oxygen oxidoreductase (demethylating)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00183[c0] + (1) cpd00007[c0] => (1) cpd00055[c0] + (1) cpd00025[c0] + (1) cpd00033[c0]
rxn05544_c0	=>	c0	(AAA027L06.genome.CDS.2200) or (AAA027L06.genome.CDS.2198) or (AAA027L06.genome.CDS.2201)	Dipeptide transport via ABC system (ala-leu)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11583[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11583[c0]
rxn05549_c0	=>	c0	() and () and ((AAA027L06.genome.CDS.2275) or (AAA027L06.genome.CDS.1761) or (AAA027L06.genome.CDS.1270)) and ()	Deoxyribose transport via ABC system_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd01242[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd01242[c0] + (1) cpd00008[c0]
rxn03910_c0	<=>	c0	AAA027L06.genome.CDS.2205	2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol_c0	Unknown	Unknown	None	(1) cpd08288[c0] <=> (1) cpd08301[c0] + (1) cpd00046[c0]
rxn08527_c0	<=>	c0	((AAA027L06.genome.CDS.1647) and (AAA027L06.genome.CDS.1648)) or (AAA027L06.genome.CDS.1648)	fumarate reductase_c0	Unknown	Unknown	None	(1) cpd00106[c0] + (1) cpd15499[c0] <=> (1) cpd00036[c0] + (1) cpd15500[c0]
rxn12848_c0	=>	c0	(AAA027L06.genome.CDS.2200) or (AAA027L06.genome.CDS.2198) or (AAA027L06.genome.CDS.2201)	Gly-Cys ABC transporters_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd15603[e0] + (1) cpd00001[c0] => (1) cpd15603[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn02212_c0	=>	c0	AAA027L06.genome.CDS.2434	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate phosphate-lyase_c0	Unknown	Unknown	None	(1) cpd02857[c0] => (1) cpd00067[c0] + (1) cpd00699[c0] + (1) cpd00009[c0]
rxn03419_c0	<=>	c0	AAA027L06.genome.CDS.151	Formamidopyrimidine nucleoside triphosphate 7,8-8,9-dihydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd03518[c0] <=> (1) cpd00067[c0] + (1) cpd03519[c0] + (1) cpd00047[c0]
rxn10125_c0	<=>	c0	(AAA027L06.genome.CDS.2167) and ((AAA027L06.genome.CDS.2165) or (AAA027L06.genome.CDS.2166))	NAD(P) transhydrogenase_c0	Unknown	Unknown	None	(2) cpd00067[e0] + (1) cpd00006[c0] + (1) cpd00004[c0] <=> (2) cpd00067[c0] + (1) cpd00003[c0] + (1) cpd00005[c0]
rxn10304_c0	<=>	c0	AAA027L06.genome.CDS.2040	isopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, glucose substituted_c0	Unknown	Unknown	None	(1) cpd15752[c0] + (24) cpd00026[c0] <=> (1) cpd15761[c0] + (24) cpd00014[c0]
rxn00883_c0	=>	c0	AAA027L06.genome.CDS.2064	1D-myo-Inositol 3-phosphate phosphahydrolase_c0	Unknown	Unknown	None	(1) cpd02484[c0] + (1) cpd00001[c0] => (1) cpd00121[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
rxn00248_c0	<=>	c0	AAA027L06.genome.CDS.1796	(S)-malate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00130[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00032[c0] + (1) cpd00004[c0]
rxn05734_c0	<=>	c0	(AAA027L06.genome.CDS.1203) or (AAA027L06.genome.CDS.2113) or (AAA027L06.genome.CDS.1204)	aldehyde dehydrogenase (glyoxylate, NAD)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00040[c0] + (1) cpd00003[c0] <=> (2) cpd00067[c0] + (1) cpd00180[c0] + (1) cpd00004[c0]
rxn01302_c0	<=>	c0	AAA027L06.genome.CDS.2150	L-Homoserine:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00227[c0] <=> (1) cpd00067[c0] + (1) cpd00346[c0] + (1) cpd00005[c0]
rxn05422_c0	<=>	c0	(AAA027L06.genome.CDS.1683) or (AAA027L06.genome.CDS.2115) or (AAA027L06.genome.CDS.2271) or (AAA027L06.genome.CDS.1987)	10-methyl-3-oxo-undecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11558[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11559[c0]
rxn00879_c0	<=>	c0	(AAA027L06.genome.CDS.2220) or (AAA027L06.genome.CDS.1268)	myo-Inositol:NAD+ 2-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00121[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00524[c0] + (1) cpd00004[c0]
rxn01258_c0	<=>	c0	(AAA027L06.genome.CDS.1385) or (AAA027L06.genome.CDS.1385)	Chorismate hydroxymutase_c0	Unknown	Unknown	None	(1) cpd00216[c0] <=> (1) cpd00658[c0]
rxn05229_c0	=>	c0	() and (AAA027L06.genome.CDS.1209)	NCAIR synthetase and NCAIR mutase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd02140[c0] + (1) cpd00242[c0] => (1) cpd02893[c0] + (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn02302_c0	<=>	c0	AAA027L06.genome.CDS.1255	O-Acetyl-L-homoserine succinate-lyase (adding cysteine)_c0	Unknown	Unknown	None	(1) cpd00790[c0] + (1) cpd00084[c0] <=> (1) cpd00424[c0] + (1) cpd00029[c0]
rxn12637_c0	<=>	c0	((AAA027L06.genome.CDS.1430) or (AAA027L06.genome.CDS.1429)) or (AAA027L06.genome.CDS.1734) or ((AAA027L06.genome.CDS.2357) or (AAA027L06.genome.CDS.1219))	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd11589[c0] + (1) cpd00001[c0] <=> (1) cpd00041[c0] + (1) cpd00033[c0]
rxn00902_c0	<=	c0	AAA027L06.genome.CDS.1707	3-Carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd01646[c0] + (1) cpd00010[c0] <= (1) cpd00123[c0] + (1) cpd00001[c0] + (1) cpd00022[c0]
rxn00952_c0	=>	c0	(AAA027L06.genome.CDS.1872) or (AAA027L06.genome.CDS.1873)	O-Acetyl-L-homoserine acetate-lyase (adding methanethiol)_c0	Unknown	Unknown	None	(1) cpd00790[c0] + (1) cpd00239[c0] => (1) cpd00067[c0] + (1) cpd00135[c0] + (1) cpd00029[c0]
rxn00503_c0	<=>	c0	AAA027L06.genome.CDS.2371	L-1-Pyrroline-5-carboxylate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(2) cpd00001[c0] + (1) cpd00003[c0] + (1) cpd02431[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd00023[c0]
rxn03909_c0	=>	c0	AAA027L06.genome.CDS.2050	1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating)_c0	Unknown	Unknown	None	(1) cpd00102[c0] + (1) cpd00067[c0] + (1) cpd00020[c0] => (1) cpd08289[c0] + (1) cpd00011[c0]
rxn02853_c0	=>	c0	(AAA027L06.genome.CDS.1203) or (AAA027L06.genome.CDS.2113) or (AAA027L06.genome.CDS.1204)	Imidazole acetaldehyde:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd03052[c0] + (1) cpd00001[c0] + (1) cpd00003[c0] => (2) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd01831[c0]
rxn05372_c0	<=>	c0	(AAA027L06.genome.CDS.1683) or (AAA027L06.genome.CDS.2115) or (AAA027L06.genome.CDS.2271) or (AAA027L06.genome.CDS.1987)	10-methyl-3-oxo-dodecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11508[c0] + (1) cpd00005[c0] <=> (1) cpd11509[c0] + (1) cpd00006[c0]
rxn00459_c0	<=>	c0	(AAA027L06.genome.CDS.2336) or (AAA027L06.genome.CDS.2119)	2-Phospho-D-glycerate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00482[c0] <=> (1) cpd00001[c0] + (1) cpd00061[c0]
